state,p_win,run_date
Arkansas,0.00259999999999989,2024-06-05
California,0.9848,2024-06-05
Colorado,0.7411000000000001,2024-06-05
Connecticut,0.9119999999999998,2024-06-05
Delaware,0.8870999999999998,2024-06-05
District of Columbia,0.9987,2024-06-05
Florida,0.15849999999999992,2024-06-05
Georgia,0.2232000000000003,2024-06-05
Hawaii,0.9846,2024-06-05
Idaho,0.00219999999999995,2024-06-05
Illinois,0.8755000000000001,2024-06-05
Indiana,0.01869999999999999,2024-06-05
Iowa,0.10429999999999988,2024-06-05
Kansas,0.02220000000000005,2024-06-05
Kentucky,0.0035,2024-06-05
Louisiana,0.0100000000000001,2024-06-05
Maine CD-1,0.9698,2024-06-05
Maine CD-2,0.14259999999999984,2024-06-05
Maryland,0.9941,2024-06-05
Massachusetts,0.9952,2024-06-05
Michigan,0.3941999999999997,2024-06-05
Minnesota,0.5149999999999997,2024-06-05
Mississippi,0.02150000000000026,2024-06-05
Missouri,0.02530000000000011,2024-06-05
Montana,0.03089999999999974,2024-06-05
Nebraska CD-1,0.01969999999999993,2024-06-05
Nebraska CD-2,0.4730999999999995,2024-06-05
Nebraska CD-3,2.0000000000001391e-4,2024-06-05
Nevada,0.3152999999999995,2024-06-05
New Hampshire,0.5532999999999999,2024-06-05
New Jersey,0.8177000000000004,2024-06-05
New Mexico,0.7097,2024-06-05
New York,0.9258,2024-06-05
North Carolina,0.2168000000000004,2024-06-05
North Dakota,0.00169999999999998,2024-06-05
Ohio,0.113,2024-06-05
Oklahoma,0.00109999999999995,2024-06-05
Oregon,0.8614000000000002,2024-06-05
Pennsylvania,0.3299000000000002,2024-06-05
Rhode Island,0.9287000000000004,2024-06-05
South Carolina,0.04200000000000015,2024-06-05
South Dakota,0.00529999999999995,2024-06-05
Tennessee,0.00440000000000002,2024-06-05
Texas,0.08340000000000015,2024-06-05
Utah,0.00650000000000004,2024-06-05
Vermont,0.999,2024-06-05
Virginia,0.6326000000000002,2024-06-05
Washington,0.9197,2024-06-05
West Virginia,0.00129999999999994,2024-06-05
Wisconsin,0.4083999999999997,2024-06-05
Wyoming,8.000000000000468e-4,2024-06-05
National,0.41660000000000014,2024-06-05
Nebraska,0.00320000000000005,2024-06-05
Maine,0.6424,2024-06-05
Alabama,0.00330000000000001,2024-06-06
Alaska,0.04360000000000016,2024-06-06
Arizona,0.2653000000000001,2024-06-06
Arkansas,0.00390000000000007,2024-06-06
California,0.9848,2024-06-06
Colorado,0.7426,2024-06-06
Connecticut,0.91,2024-06-06
Delaware,0.8744999999999996,2024-06-06
District of Columbia,0.999,2024-06-06
Florida,0.1671999999999999,2024-06-06
Georgia,0.22759999999999983,2024-06-06
Hawaii,0.9781000000000004,2024-06-06
Idaho,0.00209999999999986,2024-06-06
Illinois,0.8713,2024-06-06
Indiana,0.01979999999999996,2024-06-06
Iowa,0.10449999999999925,2024-06-06
Kansas,0.02099999999999993,2024-06-06
Kentucky,0.00359999999999996,2024-06-06
Louisiana,0.01080000000000003,2024-06-06
Maine CD-1,0.9673,2024-06-06
Maine CD-2,0.1445999999999998,2024-06-06
Maryland,0.9948,2024-06-06
Massachusetts,0.9939,2024-06-06
Michigan,0.38140000000000046,2024-06-06
Minnesota,0.5190999999999993,2024-06-06
Mississippi,0.02410000000000009,2024-06-06
Missouri,0.02539999999999997,2024-06-06
Montana,0.0383000000000003,2024-06-06
Nebraska CD-1,0.02300000000000002,2024-06-06
Nebraska CD-2,0.4749,2024-06-06
Nebraska CD-3,3.00000000000019e-4,2024-06-06
Nevada,0.3125,2024-06-06
New Hampshire,0.5530999999999998,2024-06-06
New Jersey,0.7953,2024-06-06
New Mexico,0.7191999999999993,2024-06-06
New York,0.9234999999999998,2024-06-06
North Carolina,0.22499999999999892,2024-06-06
North Dakota,0.00179999999999999,2024-06-06
Ohio,0.11970000000000004,2024-06-06
Oklahoma,5.000000000000345e-4,2024-06-06
Oregon,0.8639999999999998,2024-06-06
Pennsylvania,0.3212000000000002,2024-06-06
Rhode Island,0.9309,2024-06-06
South Carolina,0.04830000000000006,2024-06-06
South Dakota,0.00379999999999997,2024-06-06
Tennessee,0.00290000000000006,2024-06-06
Texas,0.07989999999999983,2024-06-06
Utah,0.00559999999999994,2024-06-06
Vermont,0.9988,2024-06-06
Virginia,0.6078,2024-06-06
Washington,0.9097999999999996,2024-06-06
West Virginia,0.00109999999999995,2024-06-06
Wisconsin,0.4063999999999999,2024-06-06
Wyoming,4.000000000000053e-4,2024-06-06
National,0.4076000000000002,2024-06-06
Nebraska,0.00450000000000001,2024-06-06
Maine,0.6530999999999997,2024-06-06
Alabama,0.00350000000000004,2024-06-07
Alaska,0.04370000000000006,2024-06-07
Arizona,0.27460000000000045,2024-06-07
Arkansas,0.0024,2024-06-07
California,0.986,2024-06-07
Colorado,0.7502000000000004,2024-06-07
Connecticut,0.9186,2024-06-07
Delaware,0.8899999999999998,2024-06-07
District of Columbia,0.9988,2024-06-07
Florida,0.1640999999999999,2024-06-07
Georgia,0.22529999999999967,2024-06-07
Hawaii,0.9798,2024-06-07
Idaho,0.00230000000000002,2024-06-07
Illinois,0.8837,2024-06-07
Indiana,0.0179,2024-06-07
Iowa,0.1043000000000006,2024-06-07
Kansas,0.02039999999999973,2024-06-07
Kentucky,0.00430000000000004,2024-06-07
Louisiana,0.01150000000000011,2024-06-07
Maine CD-1,0.9707,2024-06-07
Maine CD-2,0.15400000000000008,2024-06-07
Maryland,0.9959,2024-06-07
Massachusetts,0.9958,2024-06-07
Michigan,0.3869000000000012,2024-06-07
Minnesota,0.5057999999999997,2024-06-07
Mississippi,0.02340000000000003,2024-06-07
Missouri,0.02170000000000039,2024-06-07
Montana,0.03499999999999993,2024-06-07
Nebraska CD-1,0.02239999999999998,2024-06-07
Nebraska CD-2,0.4721,2024-06-07
Nebraska CD-3,5.000000000000138e-4,2024-06-07
Nevada,0.3120999999999999,2024-06-07
New Hampshire,0.5547999999999998,2024-06-07
New Jersey,0.8052000000000004,2024-06-07
New Mexico,0.7116999999999996,2024-06-07
New York,0.9273,2024-06-07
North Carolina,0.22829999999999964,2024-06-07
North Dakota,0.00140000000000002,2024-06-07
Ohio,0.11830000000000011,2024-06-07
Oklahoma,0.0012,2024-06-07
Oregon,0.8624999999999997,2024-06-07
Pennsylvania,0.3281999999999998,2024-06-07
Rhode Island,0.9386,2024-06-07
South Carolina,0.04780000000000005,2024-06-07
South Dakota,0.00639999999999994,2024-06-07
Tennessee,0.0036,2024-06-07
Texas,0.08499999999999987,2024-06-07
Utah,0.00840000000000003,2024-06-07
Vermont,0.9994,2024-06-07
Virginia,0.6086000000000004,2024-06-07
Washington,0.9172999999999994,2024-06-07
West Virginia,0.00179999999999998,2024-06-07
Wisconsin,0.41359999999999864,2024-06-07
Wyoming,0.00149999999999999,2024-06-07
National,0.4316000000000003,2024-06-07
Nebraska,0.00350000000000003,2024-06-07
Maine,0.6638000000000002,2024-06-07
Alabama,0.00329999999999998,2024-06-08
Alaska,0.04400000000000001,2024-06-08
Arizona,0.26070000000000004,2024-06-08
Arkansas,0.00149999999999998,2024-06-08
California,0.9848,2024-06-08
Colorado,0.7445000000000002,2024-06-08
Connecticut,0.9083,2024-06-08
Delaware,0.8872,2024-06-08
District of Columbia,0.9987,2024-06-08
Florida,0.15580000000000033,2024-06-08
Georgia,0.2167000000000002,2024-06-08
Hawaii,0.9776000000000002,2024-06-08
Idaho,0.00139999999999998,2024-06-08
Illinois,0.8794999999999998,2024-06-08
Indiana,0.02029999999999991,2024-06-08
Iowa,0.10489999999999984,2024-06-08
Kansas,0.02029999999999994,2024-06-08
Kentucky,0.00429999999999995,2024-06-08
Louisiana,0.00929999999999997,2024-06-08
Maine CD-1,0.9699000000000004,2024-06-08
Maine CD-2,0.14970000000000042,2024-06-08
Maryland,0.9953,2024-06-08
Massachusetts,0.9945,2024-06-08
Michigan,0.38750000000000023,2024-06-08
Minnesota,0.5133999999999996,2024-06-08
Mississippi,0.02109999999999993,2024-06-08
Missouri,0.02190000000000009,2024-06-08
Montana,0.03479999999999994,2024-06-08
Nebraska CD-1,0.01990000000000013,2024-06-08
Nebraska CD-2,0.4748000000000006,2024-06-08
Nebraska CD-3,1.0000000000000776e-4,2024-06-08
Nevada,0.3118999999999993,2024-06-08
New Hampshire,0.5539000000000002,2024-06-08
New Jersey,0.7998999999999995,2024-06-08
New Mexico,0.7217999999999994,2024-06-08
New York,0.9239000000000004,2024-06-08
North Carolina,0.2160999999999996,2024-06-08
North Dakota,0.00169999999999997,2024-06-08
Ohio,0.10819999999999994,2024-06-08
Oklahoma,7.000000000000151e-4,2024-06-08
Oregon,0.8637,2024-06-08
Pennsylvania,0.32850000000000035,2024-06-08
Rhode Island,0.9308000000000002,2024-06-08
South Carolina,0.04479999999999994,2024-06-08
South Dakota,0.00489999999999993,2024-06-08
Tennessee,0.00369999999999999,2024-06-08
Texas,0.08120000000000024,2024-06-08
Utah,0.00650000000000004,2024-06-08
Vermont,0.999,2024-06-08
Virginia,0.6087999999999999,2024-06-08
Washington,0.9142999999999998,2024-06-08
West Virginia,0.00100000000000006,2024-06-08
Wisconsin,0.41380000000000017,2024-06-08
Wyoming,4.000000000000154e-4,2024-06-08
National,0.4192,2024-06-08
Nebraska,0.00350000000000006,2024-06-08
Maine,0.6498000000000003,2024-06-08
Alabama,0.00460000000000004,2024-06-09
Alaska,0.04450000000000017,2024-06-09
Arizona,0.27179999999999993,2024-06-09
Arkansas,0.00230000000000001,2024-06-09
California,0.9857,2024-06-09
Colorado,0.7525999999999996,2024-06-09
Connecticut,0.9127999999999996,2024-06-09
Delaware,0.8907000000000002,2024-06-09
District of Columbia,0.999,2024-06-09
Florida,0.1640999999999999,2024-06-09
Georgia,0.21950000000000008,2024-06-09
Hawaii,0.9798,2024-06-09
Idaho,0.00179999999999999,2024-06-09
Illinois,0.8738000000000002,2024-06-09
Indiana,0.017,2024-06-09
Iowa,0.1045,2024-06-09
Kansas,0.02179999999999998,2024-06-09
Kentucky,0.00310000000000005,2024-06-09
Louisiana,0.01119999999999995,2024-06-09
Maine CD-1,0.9712000000000002,2024-06-09
Maine CD-2,0.15519999999999962,2024-06-09
Maryland,0.995,2024-06-09
Massachusetts,0.995,2024-06-09
Michigan,0.3930999999999997,2024-06-09
Minnesota,0.5199999999999998,2024-06-09
Mississippi,0.02470000000000005,2024-06-09
Missouri,0.02349999999999993,2024-06-09
Montana,0.03639999999999966,2024-06-09
Nebraska CD-1,0.02239999999999997,2024-06-09
Nebraska CD-2,0.4809000000000005,2024-06-09
Nebraska CD-3,4.0000000000003016e-4,2024-06-09
Nevada,0.31440000000000057,2024-06-09
New Hampshire,0.5571000000000011,2024-06-09
New Jersey,0.8014000000000002,2024-06-09
New Mexico,0.7247000000000011,2024-06-09
New York,0.9257,2024-06-09
North Carolina,0.21639999999999987,2024-06-09
North Dakota,0.00160000000000003,2024-06-09
Ohio,0.11350000000000002,2024-06-09
Oklahoma,7.000000000000063e-4,2024-06-09
Oregon,0.8679,2024-06-09
Pennsylvania,0.3309000000000002,2024-06-09
Rhode Island,0.9372999999999996,2024-06-09
South Carolina,0.04789999999999995,2024-06-09
South Dakota,0.00409999999999993,2024-06-09
Tennessee,0.00480000000000003,2024-06-09
Texas,0.08279999999999983,2024-06-09
Utah,0.00719999999999993,2024-06-09
Vermont,0.999,2024-06-09
Virginia,0.6169999999999994,2024-06-09
Washington,0.9155999999999996,2024-06-09
West Virginia,0.00109999999999997,2024-06-09
Wisconsin,0.42039999999999944,2024-06-09
Wyoming,6.000000000000005e-4,2024-06-09
National,0.4199000000000008,2024-06-09
Nebraska,0.00469999999999997,2024-06-09
Maine,0.6624000000000001,2024-06-09
Alabama,0.00409999999999999,2024-06-10
Alaska,0.04899999999999994,2024-06-10
Arizona,0.27300000000000024,2024-06-10
Arkansas,0.00329999999999996,2024-06-10
California,0.9871,2024-06-10
Colorado,0.7555000000000005,2024-06-10
Connecticut,0.9194000000000004,2024-06-10
Delaware,0.8941,2024-06-10
District of Columbia,0.9988,2024-06-10
Florida,0.16940000000000038,2024-06-10
Georgia,0.22820000000000015,2024-06-10
Hawaii,0.9846,2024-06-10
Idaho,0.00270000000000001,2024-06-10
Illinois,0.8904000000000002,2024-06-10
Indiana,0.02000000000000019,2024-06-10
Iowa,0.11389999999999945,2024-06-10
Kansas,0.0217,2024-06-10
Kentucky,0.00350000000000009,2024-06-10
Louisiana,0.01300000000000008,2024-06-10
Maine CD-1,0.9717999999999998,2024-06-10
Maine CD-2,0.1611999999999996,2024-06-10
Maryland,0.9959,2024-06-10
Massachusetts,0.9954,2024-06-10
Michigan,0.4008999999999999,2024-06-10
Minnesota,0.5276999999999981,2024-06-10
Mississippi,0.02409999999999981,2024-06-10
Missouri,0.02470000000000024,2024-06-10
Montana,0.0404,2024-06-10
Nebraska CD-1,0.02290000000000006,2024-06-10
Nebraska CD-2,0.49049999999999944,2024-06-10
Nebraska CD-3,3.0000000000000973e-4,2024-06-10
Nevada,0.3237000000000004,2024-06-10
New Hampshire,0.5556999999999996,2024-06-10
New Jersey,0.8176000000000002,2024-06-10
New Mexico,0.7295999999999998,2024-06-10
New York,0.9309999999999998,2024-06-10
North Carolina,0.2232,2024-06-10
North Dakota,0.00200000000000007,2024-06-10
Ohio,0.12970000000000023,2024-06-10
Oklahoma,0.00100000000000006,2024-06-10
Oregon,0.8668,2024-06-10
Pennsylvania,0.3373999999999999,2024-06-10
Rhode Island,0.9416,2024-06-10
South Carolina,0.04880000000000004,2024-06-10
South Dakota,0.00480000000000002,2024-06-10
Tennessee,0.00580000000000001,2024-06-10
Texas,0.08679999999999982,2024-06-10
Utah,0.00949999999999996,2024-06-10
Vermont,0.9994,2024-06-10
Virginia,0.6150000000000003,2024-06-10
Washington,0.9157999999999996,2024-06-10
West Virginia,0.00160000000000001,2024-06-10
Wisconsin,0.4400999999999991,2024-06-10
Wyoming,6.000000000000266e-4,2024-06-10
National,0.4270000000000003,2024-06-10
Nebraska,0.00390000000000013,2024-06-10
Maine,0.6697000000000004,2024-06-10
Alabama,0.00439999999999986,2024-06-11
Alaska,0.04249999999999981,2024-06-11
Arizona,0.27889999999999987,2024-06-11
Arkansas,0.00339999999999997,2024-06-11
California,0.9862,2024-06-11
Colorado,0.7641000000000006,2024-06-11
Connecticut,0.9233,2024-06-11
Delaware,0.8919000000000002,2024-06-11
District of Columbia,0.9989,2024-06-11
Florida,0.15620000000000006,2024-06-11
Georgia,0.21469999999999956,2024-06-11
Hawaii,0.9852,2024-06-11
Idaho,0.00350000000000009,2024-06-11
Illinois,0.8909,2024-06-11
Indiana,0.01940000000000009,2024-06-11
Iowa,0.11470000000000032,2024-06-11
Kansas,0.02129999999999992,2024-06-11
Kentucky,0.0056,2024-06-11
Louisiana,0.0125999999999997,2024-06-11
Maine CD-1,0.9729,2024-06-11
Maine CD-2,0.1621999999999999,2024-06-11
Maryland,0.9956000000000002,2024-06-11
Massachusetts,0.9946,2024-06-11
Michigan,0.3982000000000005,2024-06-11
Minnesota,0.5340999999999999,2024-06-11
Mississippi,0.0241999999999998,2024-06-11
Missouri,0.02489999999999991,2024-06-11
Montana,0.03649999999999982,2024-06-11
Nebraska CD-1,0.02449999999999997,2024-06-11
Nebraska CD-2,0.48589999999999967,2024-06-11
Nebraska CD-3,3.000000000000072e-4,2024-06-11
Nevada,0.31699999999999984,2024-06-11
New Hampshire,0.5580999999999996,2024-06-11
New Jersey,0.8172000000000001,2024-06-11
New Mexico,0.73119999999999985,2024-06-11
New York,0.9366,2024-06-11
North Carolina,0.2184,2024-06-11
North Dakota,0.00129999999999998,2024-06-11
Ohio,0.12820000000000023,2024-06-11
Oklahoma,0.00100000000000002,2024-06-11
Oregon,0.8762999999999999,2024-06-11
Pennsylvania,0.33560000000000034,2024-06-11
Rhode Island,0.9441,2024-06-11
South Carolina,0.04740000000000023,2024-06-11
South Dakota,0.00529999999999993,2024-06-11
Tennessee,0.00369999999999999,2024-06-11
Texas,0.07800000000000021,2024-06-11
Utah,0.00840000000000003,2024-06-11
Vermont,0.9994,2024-06-11
Virginia,0.6224000000000001,2024-06-11
Washington,0.9228,2024-06-11
West Virginia,0.00159999999999998,2024-06-11
Wisconsin,0.43330000000000046,2024-06-11
Wyoming,0.00100000000000003,2024-06-11
National,0.4211000000000006,2024-06-11
Nebraska,0.00379999999999997,2024-06-11
Maine,0.6792999999999997,2024-06-11
Alabama,0.00420000000000001,2024-06-12
Alaska,0.0460000000000005,2024-06-12
Arizona,0.2622,2024-06-12
Arkansas,0.0028999999999999,2024-06-12
California,0.9882,2024-06-12
Colorado,0.7667999999999993,2024-06-12
Connecticut,0.9250999999999996,2024-06-12
Delaware,0.8979000000000001,2024-06-12
District of Columbia,0.9988,2024-06-12
Florida,0.15270000000000034,2024-06-12
Georgia,0.2172000000000002,2024-06-12
Hawaii,0.9822999999999998,2024-06-12
Idaho,0.00250000000000004,2024-06-12
Illinois,0.8915999999999997,2024-06-12
Indiana,0.02239999999999994,2024-06-12
Iowa,0.10799999999999996,2024-06-12
Kansas,0.02220000000000007,2024-06-12
Kentucky,0.00429999999999991,2024-06-12
Louisiana,0.01150000000000012,2024-06-12
Maine CD-1,0.973,2024-06-12
Maine CD-2,0.16920000000000096,2024-06-12
Maryland,0.9955000000000002,2024-06-12
Massachusetts,0.996,2024-06-12
Michigan,0.40269999999999934,2024-06-12
Minnesota,0.5397000000000001,2024-06-12
Mississippi,0.02440000000000002,2024-06-12
Missouri,0.02360000000000021,2024-06-12
Montana,0.0408999999999999,2024-06-12
Nebraska CD-1,0.0230000000000001,2024-06-12
Nebraska CD-2,0.5007999999999997,2024-06-12
Nebraska CD-3,6.000000000000037e-4,2024-06-12
Nevada,0.3184999999999998,2024-06-12
New Hampshire,0.5650999999999998,2024-06-12
New Jersey,0.8137999999999997,2024-06-12
New Mexico,0.7321000000000005,2024-06-12
New York,0.9375,2024-06-12
North Carolina,0.22189999999999943,2024-06-12
North Dakota,0.00200000000000006,2024-06-12
Ohio,0.12419999999999996,2024-06-12
Oklahoma,8.000000000000185e-4,2024-06-12
Oregon,0.8773999999999998,2024-06-12
Pennsylvania,0.33590000000000014,2024-06-12
Rhode Island,0.9425,2024-06-12
South Carolina,0.04489999999999986,2024-06-12
South Dakota,0.0052,2024-06-12
Tennessee,0.00390000000000013,2024-06-12
Texas,0.07739999999999989,2024-06-12
Utah,0.00709999999999994,2024-06-12
Vermont,0.9992,2024-06-12
Virginia,0.6194000000000004,2024-06-12
Washington,0.9233999999999996,2024-06-12
West Virginia,0.00139999999999999,2024-06-12
Wisconsin,0.44099999999999995,2024-06-12
Wyoming,2.9999999999997824e-4,2024-06-12
National,0.4278999999999999,2024-06-12
Nebraska,0.00319999999999998,2024-06-12
Maine,0.6825999999999998,2024-06-12
Alabama,0.00360000000000004,2024-06-13
Alaska,0.04360000000000004,2024-06-13
Arizona,0.2708999999999997,2024-06-13
Arkansas,0.00350000000000009,2024-06-13
California,0.9917,2024-06-13
Colorado,0.7626000000000005,2024-06-13
Connecticut,0.9232,2024-06-13
Delaware,0.9077000000000004,2024-06-13
District of Columbia,0.9991,2024-06-13
Florida,0.15789999999999974,2024-06-13
Georgia,0.2240000000000005,2024-06-13
Hawaii,0.9865,2024-06-13
Idaho,0.00259999999999997,2024-06-13
Illinois,0.8939999999999999,2024-06-13
Indiana,0.01840000000000004,2024-06-13
Iowa,0.10550000000000025,2024-06-13
Kansas,0.02019999999999991,2024-06-13
Kentucky,0.00329999999999999,2024-06-13
Louisiana,0.01420000000000003,2024-06-13
Maine CD-1,0.9769,2024-06-13
Maine CD-2,0.1604000000000003,2024-06-13
Maryland,0.995,2024-06-13
Massachusetts,0.9958,2024-06-13
Michigan,0.3979,2024-06-13
Minnesota,0.5432000000000007,2024-06-13
Mississippi,0.02400000000000044,2024-06-13
Missouri,0.02509999999999996,2024-06-13
Montana,0.03349999999999993,2024-06-13
Nebraska CD-1,0.02010000000000006,2024-06-13
Nebraska CD-2,0.4927000000000004,2024-06-13
Nebraska CD-3,2.000000000000121e-4,2024-06-13
Nevada,0.3202000000000001,2024-06-13
New Hampshire,0.5754,2024-06-13
New Jersey,0.8244999999999997,2024-06-13
New Mexico,0.7299999999999998,2024-06-13
New York,0.9440000000000004,2024-06-13
North Carolina,0.22239999999999968,2024-06-13
North Dakota,0.00120000000000003,2024-06-13
Ohio,0.12629999999999983,2024-06-13
Oklahoma,3.0000000000001775e-4,2024-06-13
Oregon,0.8768000000000001,2024-06-13
Pennsylvania,0.330000000000001,2024-06-13
Rhode Island,0.9408,2024-06-13
South Carolina,0.0477,2024-06-13
South Dakota,0.00379999999999997,2024-06-13
Tennessee,0.0033,2024-06-13
Texas,0.07200000000000015,2024-06-13
Utah,5.000000000000305e-4,2024-06-13
Vermont,0.9996,2024-06-13
Virginia,0.6277999999999996,2024-06-13
Washington,0.9246,2024-06-13
West Virginia,6.000000000000006e-4,2024-06-13
Wisconsin,0.44070000000000026,2024-06-13
Wyoming,3.99999999999999e-4,2024-06-13
National,0.4309999999999999,2024-06-13
Nebraska,0.00270000000000006,2024-06-13
Maine,0.6724000000000002,2024-06-13
Alabama,0.00299999999999998,2024-06-14
Alaska,0.04650000000000001,2024-06-14
Arizona,0.2703000000000001,2024-06-14
Arkansas,0.00189999999999998,2024-06-14
California,0.9945,2024-06-14
Colorado,0.7553999999999987,2024-06-14
Connecticut,0.9275,2024-06-14
Delaware,0.9032000000000002,2024-06-14
District of Columbia,0.9992,2024-06-14
Florida,0.15939999999999996,2024-06-14
Georgia,0.2289000000000002,2024-06-14
Hawaii,0.9879,2024-06-14
Idaho,0.00140000000000003,2024-06-14
Illinois,0.8965000000000002,2024-06-14
Indiana,0.01790000000000028,2024-06-14
Iowa,0.10440000000000098,2024-06-14
Kansas,0.01780000000000009,2024-06-14
Kentucky,0.00270000000000002,2024-06-14
Louisiana,0.01169999999999998,2024-06-14
Maine CD-1,0.9773,2024-06-14
Maine CD-2,0.1453000000000004,2024-06-14
Maryland,0.9971,2024-06-14
Massachusetts,0.9966,2024-06-14
Michigan,0.4043000000000003,2024-06-14
Minnesota,0.5278000000000005,2024-06-14
Mississippi,0.02300000000000016,2024-06-14
Missouri,0.0191000000000001,2024-06-14
Montana,0.03010000000000001,2024-06-14
Nebraska CD-1,0.01710000000000039,2024-06-14
Nebraska CD-2,0.4900000000000005,2024-06-14
Nebraska CD-3,1.0000000000000776e-4,2024-06-14
Nevada,0.3303999999999999,2024-06-14
New Hampshire,0.5769000000000006,2024-06-14
New Jersey,0.8245999999999998,2024-06-14
New Mexico,0.7326999999999997,2024-06-14
New York,0.9451,2024-06-14
North Carolina,0.2249999999999988,2024-06-14
North Dakota,0.00109999999999997,2024-06-14
Ohio,0.1224000000000004,2024-06-14
Oklahoma,3.0000000000001743e-4,2024-06-14
Oregon,0.8777999999999997,2024-06-14
Pennsylvania,0.33799999999999986,2024-06-14
Rhode Island,0.9431999999999994,2024-06-14
South Carolina,0.0475,2024-06-14
South Dakota,0.00480000000000022,2024-06-14
Tennessee,0.0033,2024-06-14
Texas,0.0800999999999996,2024-06-14
Utah,4.000000000000182e-4,2024-06-14
Vermont,0.9995,2024-06-14
Virginia,0.638,2024-06-14
Washington,0.9309000000000002,2024-06-14
West Virginia,8.000000000000011e-4,2024-06-14
Wisconsin,0.4385000000000006,2024-06-14
Wyoming,2.9999999999999705e-4,2024-06-14
National,0.43579999999999974,2024-06-14
Nebraska,0.00250000000000004,2024-06-14
Maine,0.6680000000000005,2024-06-14
Alabama,0.00319999999999994,2024-06-15
Alaska,0.04340000000000055,2024-06-15
Arizona,0.2724999999999994,2024-06-15
Arkansas,0.00250000000000004,2024-06-15
California,0.9946,2024-06-15
Colorado,0.7562999999999989,2024-06-15
Connecticut,0.9273,2024-06-15
Delaware,0.907,2024-06-15
District of Columbia,0.9991,2024-06-15
Florida,0.15600000000000058,2024-06-15
Georgia,0.23280000000000045,2024-06-15
Hawaii,0.9887,2024-06-15
Idaho,0.00159999999999998,2024-06-15
Illinois,0.8999999999999999,2024-06-15
Indiana,0.01619999999999986,2024-06-15
Iowa,0.10029999999999996,2024-06-15
Kansas,0.01790000000000002,2024-06-15
Kentucky,0.00429999999999994,2024-06-15
Louisiana,0.00909999999999991,2024-06-15
Maine CD-1,0.9737999999999996,2024-06-15
Maine CD-2,0.15739999999999982,2024-06-15
Maryland,0.9969,2024-06-15
Massachusetts,0.9975,2024-06-15
Michigan,0.40620000000000056,2024-06-15
Minnesota,0.5222999999999992,2024-06-15
Mississippi,0.02400000000000001,2024-06-15
Missouri,0.02180000000000006,2024-06-15
Montana,0.03220000000000026,2024-06-15
Nebraska CD-1,0.01819999999999987,2024-06-15
Nebraska CD-2,0.4866000000000003,2024-06-15
Nebraska CD-3,2.0000000000000895e-4,2024-06-15
Nevada,0.32239999999999874,2024-06-15
New Hampshire,0.5632000000000006,2024-06-15
New Jersey,0.8304999999999996,2024-06-15
New Mexico,0.7298000000000002,2024-06-15
New York,0.9426,2024-06-15
North Carolina,0.22349999999999956,2024-06-15
North Dakota,9.000000000000248e-4,2024-06-15
Ohio,0.13020000000000012,2024-06-15
Oklahoma,7.000000000000241e-4,2024-06-15
Oregon,0.8771000000000008,2024-06-15
Pennsylvania,0.33880000000000066,2024-06-15
Rhode Island,0.9463,2024-06-15
South Carolina,0.04360000000000013,2024-06-15
South Dakota,0.00339999999999994,2024-06-15
Tennessee,0.0036000000000001,2024-06-15
Texas,0.07869999999999973,2024-06-15
Utah,3.000000000000093e-4,2024-06-15
Vermont,0.9997,2024-06-15
Virginia,0.6331999999999998,2024-06-15
Washington,0.9289999999999998,2024-06-15
West Virginia,0.00119999999999998,2024-06-15
Wisconsin,0.4337999999999993,2024-06-15
Wyoming,4.000000000000092e-4,2024-06-15
National,0.4385999999999995,2024-06-15
Nebraska,0.00219999999999998,2024-06-15
Maine,0.6725000000000003,2024-06-15
Alabama,0.00219999999999992,2024-06-16
Alaska,0.04519999999999995,2024-06-16
Arizona,0.26429999999999987,2024-06-16
Arkansas,0.00160000000000006,2024-06-16
California,0.9945,2024-06-16
Colorado,0.7664999999999997,2024-06-16
Connecticut,0.9242000000000002,2024-06-16
Delaware,0.9025,2024-06-16
District of Columbia,0.9984,2024-06-16
Florida,0.16759999999999986,2024-06-16
Georgia,0.22270000000000023,2024-06-16
Hawaii,0.9872,2024-06-16
Idaho,0.00140000000000004,2024-06-16
Illinois,0.8981000000000003,2024-06-16
Indiana,0.01570000000000011,2024-06-16
Iowa,0.09820000000000044,2024-06-16
Kansas,0.01850000000000003,2024-06-16
Kentucky,0.00259999999999998,2024-06-16
Louisiana,0.01150000000000007,2024-06-16
Maine CD-1,0.9750000000000002,2024-06-16
Maine CD-2,0.15180000000000013,2024-06-16
Maryland,0.9964,2024-06-16
Massachusetts,0.997,2024-06-16
Michigan,0.39800000000000024,2024-06-16
Minnesota,0.5218000000000003,2024-06-16
Mississippi,0.02090000000000001,2024-06-16
Missouri,0.02209999999999999,2024-06-16
Montana,0.02720000000000004,2024-06-16
Nebraska CD-1,0.01659999999999989,2024-06-16
Nebraska CD-2,0.48190000000000016,2024-06-16
Nebraska CD-3,1.0000000000000776e-4,2024-06-16
Nevada,0.3205000000000005,2024-06-16
New Hampshire,0.5657000000000002,2024-06-16
New Jersey,0.8379000000000001,2024-06-16
New Mexico,0.7388999999999994,2024-06-16
New York,0.9447,2024-06-16
North Carolina,0.2207999999999997,2024-06-16
North Dakota,0.00129999999999998,2024-06-16
Ohio,0.12309999999999945,2024-06-16
Oklahoma,6.000000000000109e-4,2024-06-16
Oregon,0.8788999999999998,2024-06-16
Pennsylvania,0.3364000000000002,2024-06-16
Rhode Island,0.9438000000000002,2024-06-16
